,track_id,spotify_track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,primary_artist,artist_fame_loo,artists_listeners,download_status,audio_path
5214,43398,6ksytqLx1winad4q9cxpeT,Trazendo a Arca,Toque no Altar (Ao Vivo),Meu Amado - Ao Vivo,30,402346,False,0.283,0.58,5,-7.35,1,0.0308,0.396,1.08e-05,0.427,0.182,169.949,4,groove,Trazendo a Arca,34.5,34593.0,ok,data/audio/6ksytqLx1winad4q9cxpeT.mp3
5215,92918,5k8HtMMebjFkS2GMy8eKUi,João Gordo,Brutal Brega,Tô Doidão,22,165786,False,0.594,0.891,4,-8.581,1,0.0393,0.00231,0.00443,0.655,0.928,159.997,4,rockabilly,João Gordo,24.0,5228.0,ok,data/audio/5k8HtMMebjFkS2GMy8eKUi.mp3
5216,45665,2QWMlZTBznsuJKMUIKoz95,Luiz Bonfá,Solo in Rio 1959,Pernambuco,49,101360,False,0.713,0.0832,4,-23.894,0,0.0598,0.926,0.885,0.108,0.884,112.688,4,guitar,Luiz Bonfá,26.75,459708.0,ok,data/audio/2QWMlZTBznsuJKMUIKoz95.mp3
5217,111464,1G0FRA9ymYcLSsCfR9Fqmz,Esthero,Breath From Another,Indigo Boy,20,256333,False,0.671,0.692,5,-8.948,0,0.0376,0.189,0.331,0.101,0.538,114.545,4,trip-hop,Esthero,21.0,499088.0,ok,data/audio/1G0FRA9ymYcLSsCfR9Fqmz.mp3
5218,50331,7pvMOx4cYIamyNeYLVhTWS,Tren Loco,Venas De Acero,Venas De Acero,25,362520,False,0.534,0.949,4,-3.948,1,0.0665,0.00102,0.000177,0.537,0.334,114.988,4,heavy-metal,Tren Loco,25.5,6897.0,ok,data/audio/7pvMOx4cYIamyNeYLVhTWS.mp3
5219,87265,74o1pFywinH2eEPxbbaLqc,Lulu Santos,O Último Romântico 2,Lá vem o sol,47,178066,False,0.583,0.463,7,-11.85,1,0.0287,0.939,7.08e-05,0.0641,0.413,132.349,4,r-n-b,Lulu Santos,45.0,458986.0,ok,data/audio/74o1pFywinH2eEPxbbaLqc.mp3
5220,71369,2eB7JqIY4hTTSz31h6bjwR,DragonForce,Inhuman Rampage,Through The Fire And Flames,67,439120,False,0.153,0.953,0,-4.74,0,0.122,0.00152,0.0062,0.366,0.14,199.892,4,metal,DragonForce,52.0,1179741.0,ok,data/audio/2eB7JqIY4hTTSz31h6bjwR.mp3
5221,19827,7KFDQGhs0YtDCjmoayP48I,Riley Green,Bury Me In Dixie,Trouble With You,42,168673,False,0.764,0.646,6,-6.919,1,0.0403,0.254,0.0,0.113,0.434,96.041,4,country,Riley Green,45.0,233689.0,ok,data/audio/7KFDQGhs0YtDCjmoayP48I.mp3
5222,165,1esE8j1nVyzEQ5rVhYXoJT,Parachute,Parachute,Had It All,55,216853,False,0.606,0.54,7,-6.271,0,0.0339,0.182,0.000144,0.144,0.249,79.952,4,acoustic,Parachute,60.0,595616.0,ok,data/audio/1esE8j1nVyzEQ5rVhYXoJT.mp3
5223,92622,22Z6ClJxSRovjPiswfCg3V,Elvis Presley,Fun in Acapulco,Bossa Nova Baby,55,122760,False,0.755,0.736,0,-9.594,1,0.107,0.657,0.0,0.226,0.953,106.777,4,rockabilly,Elvis Presley,61.0,4567942.0,ok,data/audio/22Z6ClJxSRovjPiswfCg3V.mp3
5224,103410,034QFxadzhSnGsrStsQaKB,Snoh Aalegra,Best R&B Tunes,SAVE YOURSELF,1,118520,False,0.538,0.307,0,-11.856,1,0.0695,0.821,0.000374,0.0996,0.295,119.598,4,soul,Snoh Aalegra,1.0,919235.0,ok,data/audio/034QFxadzhSnGsrStsQaKB.mp3
5225,14340,1kjOgPtsd6QPpa9LECfLK3,Kidz Bop Kids,KIDZ BOP Halloween,Somebody’s Watching Me,37,227266,False,0.816,0.825,1,-4.426,0,0.047,0.0157,0.0,0.658,0.97,121.988,4,children,Kidz Bop Kids,36.0,280326.0,ok,data/audio/1kjOgPtsd6QPpa9LECfLK3.mp3
5226,78407,4rODJ52ksytKu88cojlRvP,Kings of Günter,Alles dicht,Alles dicht,29,154500,False,0.762,0.906,8,-3.371,1,0.0945,0.0291,1.07e-06,0.359,0.758,131.983,4,party,Kings of Günter,31.0,17930.0,ok,data/audio/4rODJ52ksytKu88cojlRvP.mp3
5227,28205,1TJWMiPWkDkPma4XE2ovhp,nøll;damnboy!,voicemails,voicemails,42,202000,True,0.753,0.558,10,-6.707,0,0.0425,0.216,0.0,0.939,0.576,120.055,4,dub,nøll,46.0,34427.0,ok,data/audio/1TJWMiPWkDkPma4XE2ovhp.mp3
5228,80701,1sxh0eqIb8ulYypPuq6ZRu,Ram Sampath,Delhi Belly (Original Motion Picture Soundtrack),"Bhaag D.K. Bose, Aandhi Aayi",58,241304,False,0.66,0.926,11,-3.452,0,0.0296,0.0948,0.0,0.248,0.731,109.997,4,pop-film,Ram Sampath,36.0,70820.0,ok,data/audio/1sxh0eqIb8ulYypPuq6ZRu.mp3
5229,108023,3yw1L1o8ImB9YP9te0WRu8,Malena Muyala;Fabián Marquisio,Paisaje,Paisaje,28,223793,False,0.485,0.22,4,-12.198,0,0.0412,0.858,1.98e-06,0.089,0.449,161.291,1,tango,Malena Muyala,22.0,8017.0,ok,data/audio/3yw1L1o8ImB9YP9te0WRu8.mp3
5230,95556,4rOcKgf6mGYbXjvesaAVEN,Grupo Niche,35 Aniversario,El Coco,29,241000,False,0.842,0.811,2,-4.591,1,0.0596,0.693,3.8e-05,0.0848,0.687,96.575,4,salsa,Grupo Niche,34.0,293692.0,ok,data/audio/4rOcKgf6mGYbXjvesaAVEN.mp3
5231,6275,3MjPdZbYSgzAXjX1ScbSbu,Gruzja,Vulgator (Priest Simulator Ost),Game Over,21,271255,True,0.619,0.865,9,-4.709,1,0.0624,0.0448,0.591,0.126,0.504,129.946,4,black-metal,Gruzja,24.75,19701.0,ok,data/audio/3MjPdZbYSgzAXjX1ScbSbu.mp3
5232,69566,2OYhTSeevky58MspzsG2NK,Saleem,Jai Mata Di,Jai Mata Di,24,292826,False,0.749,0.913,0,-7.454,1,0.0666,0.31,2.7e-06,0.0756,0.957,125.036,4,malay,Saleem,22.25,8474.0,ok,data/audio/2OYhTSeevky58MspzsG2NK.mp3
5233,73789,2bEPGNbpNlO07VKVQ4lOFm,DI MI DO,Berlin Nature Electronic,Lock Me High - Helmut Wintermantel Mix,18,139306,False,0.593,0.931,6,-5.104,0,0.0333,0.00155,0.832,0.169,0.0642,123.985,4,minimal-techno,DI MI DO,36.0,159.0,ok,data/audio/2bEPGNbpNlO07VKVQ4lOFm.mp3
5234,83606,5Qw6359qWB9JdwIXYS0lxj,Dimitri Vegas & Like Mike;Sander van Doorn;Martin Garrix,Project T (Martin Garrix Remix),Project T - Martin Garrix Remix,41,312197,False,0.561,0.725,9,-7.212,0,0.042,0.00358,0.857,0.0872,0.117,127.993,4,progressive-house,Dimitri Vegas & Like Mike,63.0,872253.0,ok,data/audio/5Qw6359qWB9JdwIXYS0lxj.mp3
5235,42034,3DJMYmquETMHqFoOICHeMH,Internal Rot,Grieving Birth,Unnegotiable Impact,20,76720,False,0.16,0.992,1,-3.73,1,0.126,0.00362,0.729,0.489,0.0316,131.607,1,grindcore,Internal Rot,14.0,26906.0,ok,data/audio/3DJMYmquETMHqFoOICHeMH.mp3
5236,113444,6p9Frj8pPOCWol6HMFihSs,Bethel Music;Jonathan David Helser;Melissa Helser,Homecoming (Live),I Believe - Live,52,456000,False,0.44,0.702,10,-6.759,1,0.0325,0.0197,3.79e-05,0.109,0.295,143.99,4,world-music,Bethel Music,62.5,204014.0,ok,data/audio/6p9Frj8pPOCWol6HMFihSs.mp3
5237,112143,140Gw2YEm6CjfxDwe2vzba,Haluk Levent,Bu Ateş Sönmez,Ankara,45,291133,False,0.68,0.544,7,-13.096,1,0.0338,0.128,0.0,0.0737,0.624,129.528,4,turkish,Haluk Levent,45.0,74986.0,ok,data/audio/140Gw2YEm6CjfxDwe2vzba.mp3
5238,110942,06g9DdwqtCC6qNAqbFPz1K,NG Rezonance,"Syncopy Radio Edits, Vol. 1",Adagio - Radio Edit,28,207724,False,0.404,0.967,1,-5.618,1,0.0659,0.000369,0.893,0.237,0.0438,144.969,4,trance,NG Rezonance,29.0,6976.0,ok,data/audio/06g9DdwqtCC6qNAqbFPz1K.mp3
5239,54968,63n6yuj06foKnR4vnwkllE,Cybass,Akane (Original Soundtrack),Song for a Blade,9,155000,False,0.246,0.26,4,-16.421,0,0.0331,0.484,0.902,0.106,0.0333,120.515,3,idm,Cybass,11.0,5614.0,ok,data/audio/63n6yuj06foKnR4vnwkllE.mp3
5240,26401,6Y4rDNttdC0T5hDImzjaSJ,Chorus - The Lion King 2: Simba's Pride,The Lion King 2: Simba's Pride,"One of Us - From ""The Lion King II: Simba's Pride""/Soundtrack Version",51,160653,False,0.465,0.453,2,-11.232,1,0.0531,0.187,2.73e-06,0.114,0.272,101.72,4,disney,Chorus - The Lion King 2: Simba's Pride,36.0,34033.0,ok,data/audio/6Y4rDNttdC0T5hDImzjaSJ.mp3
5241,19818,6rGkeKNrpmTOHNsgiKU429,Tyler Childers,Bottles and Bibles,The Harvest,44,184520,False,0.588,0.163,7,-13.481,1,0.0341,0.936,0.0,0.115,0.559,73.303,4,country,Tyler Childers,45.0,623595.0,ok,data/audio/6rGkeKNrpmTOHNsgiKU429.mp3
5242,84515,3CkjLJYnnyOtGk4Jx4iYS4,Wolfmother,Wolfmother,Woman,65,176306,False,0.219,0.952,2,-3.621,1,0.176,5.1e-05,0.0989,0.157,0.172,112.886,1,psych-rock,Wolfmother,58.5,2080725.0,ok,data/audio/3CkjLJYnnyOtGk4Jx4iYS4.mp3
5243,83908,4lgEtC1W3xZSRFoJuPLmkk,Le Youth,Virgo,Virgo,50,324000,False,0.593,0.871,8,-8.068,1,0.0386,0.279,0.894,0.131,0.0719,121.994,4,progressive-house,Le Youth,54.5,334368.0,ok,data/audio/4lgEtC1W3xZSRFoJuPLmkk.mp3
5244,79979,5dYOIVFuh9iaepv1IZrJXe,Ben Folds Five,Ben Folds Five,Julianne,28,150960,False,0.463,0.872,2,-7.425,1,0.0574,0.00964,5.68e-05,0.199,0.842,142.534,4,piano,Ben Folds Five,30.5,940273.0,ok,data/audio/5dYOIVFuh9iaepv1IZrJXe.mp3
5245,79801,1vaLaizp9SS2AMyadBtwzL,Crimson Memoirs,Geniality,Geniality,57,170624,False,0.22,0.131,7,-26.866,1,0.029,0.972,0.896,0.101,0.305,96.725,1,piano,Crimson Memoirs,59.0,101868.0,ok,data/audio/1vaLaizp9SS2AMyadBtwzL.mp3
5246,7950,0trVnybi3L9TLXvMgSYoYG,Watchhouse,Such Jubilee,Settled Down,55,183733,False,0.599,0.294,5,-10.222,1,0.0279,0.851,0.0384,0.102,0.308,118.207,4,bluegrass,Watchhouse,59.5,238092.0,ok,data/audio/0trVnybi3L9TLXvMgSYoYG.mp3
5247,39902,3QuJ4TqND9JE7cqAkIrgYr,Marcus Layton;Indiana,Smalltown Boy,Smalltown Boy,63,144240,False,0.65,0.644,6,-8.45,0,0.234,0.236,4.32e-05,0.0964,0.445,124.966,4,german,Marcus Layton,19.0,134000.0,ok,data/audio/3QuJ4TqND9JE7cqAkIrgYr.mp3
5248,47259,6FUwPb4mGlUDbx42uspXaZ,Metallica,Reload,Fuel,71,269800,True,0.49,0.951,1,-3.777,1,0.0477,2.02e-05,0.0027,0.0314,0.589,106.946,4,hard-rock,Metallica,72.5,5262693.0,ok,data/audio/6FUwPb4mGlUDbx42uspXaZ.mp3
5249,91900,6Qyc6fS4DsZjB2mRW9DsQs,The Goo Goo Dolls,Dizzy up the Girl,Iris,83,289533,False,0.315,0.715,11,-8.072,0,0.0362,0.00125,7.97e-06,0.0942,0.497,155.925,3,rock,The Goo Goo Dolls,3.0,1852029.0,ok,data/audio/6Qyc6fS4DsZjB2mRW9DsQs.mp3
5250,2836,4gb0u3m6CgWufipNiXx8ij,La Vela Puerca,20 Años: Festejar para Sobrevivir - en Vivo,Para No Verme Más - En Vivo,45,279995,False,0.513,0.584,0,-8.089,1,0.0343,0.597,2.4e-05,0.81,0.195,130.829,4,alt-rock,La Vela Puerca,22.0,147782.0,ok,data/audio/4gb0u3m6CgWufipNiXx8ij.mp3
5251,65348,6j8i9SWR1MG6XpwqxFhmJy,Vidyasagar;Madhu Balakrishnan,Abhiyum Naanum (Original Motion Picture Soundtrack),Vaa Vaa En Devadhai,54,289920,False,0.721,0.683,11,-6.577,0,0.0252,0.238,8.08e-06,0.092,0.901,112.991,4,k-pop,Vidyasagar,49.0,17718.0,ok,data/audio/6j8i9SWR1MG6XpwqxFhmJy.mp3
5252,90409,0pjXBnxlZahInIY2HG6qjE,Los Moonlights,15 De Los Moonlights,Rosa María,33,191226,False,0.768,0.575,9,-12.8,1,0.087,0.0958,0.0,0.211,0.914,96.79,4,rock-n-roll,Los Moonlights,28.5,4535.0,ok,data/audio/0pjXBnxlZahInIY2HG6qjE.mp3
5253,21418,0FnoxHCkfmjr2kBDwos4OG,Korede Bello,Bella,Bella,51,146478,False,0.864,0.705,0,-6.814,0,0.0962,0.642,5.66e-05,0.133,0.928,114.955,4,dancehall,Korede Bello,57.25,59249.0,ok,data/audio/0FnoxHCkfmjr2kBDwos4OG.mp3
5254,23802,2R5TjEso8PJ9TcSoGjVfwH,Mahmut Orhan;Irina Rimes,Nu Vreau,Nu Vreau,46,193149,False,0.738,0.756,0,-5.715,0,0.111,0.169,0.0104,0.0934,0.442,97.944,4,deep-house,Mahmut Orhan,54.0,123993.0,ok,data/audio/2R5TjEso8PJ9TcSoGjVfwH.mp3
5255,50215,2GrD9wLTUxuF2sPF40WdjC,Mastifal,Holocausto Mental (Remastered),Apodado hijo del diablo,28,182240,False,0.33,0.973,8,-3.939,1,0.107,0.000518,0.564,0.233,0.446,100.01,4,heavy-metal,Mastifal,24.75,4161.0,ok,data/audio/2GrD9wLTUxuF2sPF40WdjC.mp3
5256,22569,40wt31D6zmwdpVJAJLHZfB,Traitors,Night Terrors,Sleep Disorder,23,204352,True,0.223,0.978,4,-2.174,1,0.193,0.00293,0.134,0.858,0.301,84.974,4,death-metal,Traitors,23.75,56449.0,ok,data/audio/40wt31D6zmwdpVJAJLHZfB.mp3
5257,75344,2iImDS6gPhzCRF0N7HM4Og,Andreas Vollenweider;Walter Keiser;Mindy Jostyn;Eberhard Hahn;Daniel Pezzotti,Kryptos,Under the Trees of Hope,24,248000,False,0.373,0.536,9,-8.542,0,0.0295,0.464,0.869,0.113,0.46,127.97,3,new-age,Andreas Vollenweider,25.0,246911.0,ok,data/audio/2iImDS6gPhzCRF0N7HM4Og.mp3
5258,7101,53DVsTZvB16BDP30XmfSef,Watchhouse,Such Jubilee,Old Ties and Companions,66,188946,False,0.657,0.368,7,-9.978,1,0.0281,0.884,0.00293,0.109,0.522,116.221,4,bluegrass,Watchhouse,57.5,238092.0,ok,data/audio/53DVsTZvB16BDP30XmfSef.mp3
5259,25523,50RwbhBO3Ug6INE7Dj2yCI,The Isley Brothers,"Bedroom Classics, Volume 3 [Digital Version]",Smooth Sailin' Tonight - Single Version; Remastered,34,239746,False,0.663,0.41,9,-11.848,1,0.0477,0.282,0.0,0.0987,0.528,76.291,4,disco,The Isley Brothers,47.5,1598000.0,ok,data/audio/50RwbhBO3Ug6INE7Dj2yCI.mp3
5260,96471,6sY9GnrVLugy9Jb0HZO5fA,RDN;Suel;Ferrugem,"RDN & Amigos, Vol. 6",Preciso Desse Mel,40,103803,False,0.609,0.633,2,-6.944,1,0.0649,0.394,0.0,0.205,0.527,175.853,4,samba,RDN,46.0,15640.0,ok,data/audio/6sY9GnrVLugy9Jb0HZO5fA.mp3
5261,93037,7pGLNHEf6uYcIExzrUsRxh,Ivan Rebroff,Ah ! Si j'étais riche...,Ach Natascha,11,142120,False,0.426,0.487,2,-10.286,0,0.0539,0.778,1.73e-06,0.167,0.647,103.81,4,romance,Ivan Rebroff,13.0,31600.0,ok,data/audio/7pGLNHEf6uYcIExzrUsRxh.mp3
5262,111969,4yfg8P1MdXtMdtxSmWKIrA,Alex Cortiz,Lounge Top 100 (The Ultimate Lounge Experience - In The Mix),I'm Out of Here,17,314106,False,0.779,0.475,6,-10.137,0,0.069,0.0021,0.633,0.0815,0.147,91.92,4,trip-hop,Alex Cortiz,17.25,96337.0,ok,data/audio/4yfg8P1MdXtMdtxSmWKIrA.mp3
5263,63516,7pQCFdcOmQMuI4SX1LrspN,Eikichi Yazawa,永吉 (50th Anniversary Remastered),DIAMOND MOON - Remastered 2022,35,266346,False,0.673,0.599,5,-8.299,1,0.0316,0.67,1.29e-05,0.166,0.417,113.752,3,j-rock,Eikichi Yazawa,34.0,8905.0,ok,data/audio/7pQCFdcOmQMuI4SX1LrspN.mp3
5264,111821,54zCxeJpMrdQMeEHv1SzLx,Faithless,Everything Will Be Alright Tomorrow,Four,18,160946,False,0.672,0.731,7,-7.64,0,0.0439,0.261,0.776,0.197,0.129,84.512,4,trip-hop,Faithless,29.5,1750209.0,ok,data/audio/54zCxeJpMrdQMeEHv1SzLx.mp3
5265,23486,0QZdbOtajbimysXPJDkU3H,Claptone;Mylo,Drop The Pressure,Drop The Pressure,57,180990,True,0.699,0.869,8,-5.212,1,0.0374,0.101,0.21,0.0767,0.252,124.003,4,deep-house,Claptone,62.0,377105.0,ok,data/audio/0QZdbOtajbimysXPJDkU3H.mp3
5266,95243,4ycN6Z0HDINK7j9hYsw0re,Tito Nieves,Pura Salsa,Lo Que Son Las Cosas,34,250720,False,0.564,0.706,2,-6.819,1,0.0328,0.594,1.02e-05,0.046,0.944,93.456,4,salsa,Tito Nieves,30.0,149206.0,ok,data/audio/4ycN6Z0HDINK7j9hYsw0re.mp3
5267,107461,5Qe2ogGBgher2D1U1k7Ezc,Great Good Fine Ok,Great Good Five Ok,2020,36,159500,False,0.623,0.609,10,-6.308,0,0.0798,0.33,2.43e-05,0.144,0.544,153.924,4,synth-pop,Great Good Fine Ok,50.0,258663.0,ok,data/audio/5Qe2ogGBgher2D1U1k7Ezc.mp3
5268,88701,2JPLbjOn0wPCngEot2STUS,Bad Bunny,Yonaguni,Yonaguni,87,206710,True,0.644,0.648,1,-4.601,1,0.118,0.276,0.0,0.135,0.44,179.951,4,reggae,Bad Bunny,85.5,2679395.0,ok,data/audio/2JPLbjOn0wPCngEot2STUS.mp3
5269,95729,31lea1ikEz7VUvcQgtGb2h,Eddie Santiago,SalsaHits 2008,Pienso Solo En Tí AKA Pienso En Tí,28,274466,False,0.773,0.863,0,-4.494,1,0.0348,0.709,0.000216,0.117,0.866,93.437,4,salsa,Eddie Santiago,33.0,295137.0,ok,data/audio/31lea1ikEz7VUvcQgtGb2h.mp3
5270,105872,11fv524w8Nyhj7JhzBykor,Justnormal,Reminiscing,Schwaggel,26,131333,False,0.63,0.419,9,-7.197,0,0.0487,0.332,0.874,0.127,0.358,179.977,4,study,Justnormal,29.25,171441.0,ok,data/audio/11fv524w8Nyhj7JhzBykor.mp3
5271,49663,1rTMUdPDK242QweRbceLps,Acti;Zot,Wow Wow,Wow Wow - Original Mix,20,367105,False,0.616,0.965,2,-3.977,1,0.236,0.0268,0.729,0.722,0.221,150.013,4,hardstyle,Acti,36.0,31817.0,ok,data/audio/1rTMUdPDK242QweRbceLps.mp3
5272,84715,4RGxUjaCmVtD30pIhtEi7w,Donovan,Sunshine Superman,Sunshine Superman,59,195000,False,0.629,0.677,1,-7.239,1,0.0299,0.122,9.72e-06,0.0962,0.627,132.783,4,psych-rock,Donovan,61.5,1408377.0,ok,data/audio/4RGxUjaCmVtD30pIhtEi7w.mp3
5273,76707,0pBgoq3dzUMKDESrTWNMaG,Russell Watson,Outside In,One More Time,20,231866,False,0.365,0.417,5,-8.091,0,0.0259,0.47,0.0,0.17,0.192,79.944,4,opera,Russell Watson,21.0,103177.0,ok,data/audio/0pBgoq3dzUMKDESrTWNMaG.mp3
5274,90891,0G7CJLkSoZcQ4ToscCeCNT,Estela Nuñez,Con el Sentimiento de un Grande,No Me Trates Mal,29,157413,False,0.427,0.349,0,-7.231,1,0.0398,0.121,1.11e-05,0.597,0.495,199.337,3,rock-n-roll,Estela Nuñez,37.0,623.0,ok,data/audio/0G7CJLkSoZcQ4ToscCeCNT.mp3
5275,22359,3Kl4f3sVKb8iwQ8ZffHim6,Gojira,Fortitude,New Found,51,396634,False,0.265,0.878,7,-5.257,0,0.0631,5.52e-05,0.783,0.0404,0.314,105.134,4,death-metal,Gojira,57.0,1050123.0,ok,data/audio/3Kl4f3sVKb8iwQ8ZffHim6.mp3
5276,95959,1tuAr9yRejguil8EMa0QQa,Oscar D'León,Big Band Classics,"New York, New York",27,197320,False,0.465,0.48,3,-6.573,1,0.033,0.608,0.0,0.301,0.584,112.142,4,salsa,Oscar D'León,30.25,177.0,ok,data/audio/1tuAr9yRejguil8EMa0QQa.mp3
5277,22668,2uC3M3PaeWrBPdorJaKLSm,Skinless,Foreshadowing Our Demise,Smothered,21,335306,False,0.299,0.842,6,-8.981,0,0.111,1.16e-05,0.691,0.0742,0.469,111.323,4,death-metal,Skinless,23.0,124769.0,ok,data/audio/2uC3M3PaeWrBPdorJaKLSm.mp3
5278,29445,6qPrXR8hPLcfwTe7HEtnue,HALIENE;Craig Connelly,Glass Heart (Craig Connelly Remix),Glass Heart - Craig Connelly Remix,46,227582,False,0.437,0.993,8,-4.864,1,0.0838,0.0187,0.107,0.285,0.304,138.012,4,dubstep,HALIENE,46.75,44190.0,ok,data/audio/6qPrXR8hPLcfwTe7HEtnue.mp3
5279,958,32gazF6n0vQfcaLLCE3Cp3,Boyce Avenue,Right Here Waiting,Right Here Waiting,51,248483,False,0.456,0.285,0,-7.999,1,0.0298,0.856,4.26e-06,0.192,0.228,177.561,3,acoustic,Boyce Avenue,57.0,699697.0,ok,data/audio/32gazF6n0vQfcaLLCE3Cp3.mp3
5280,101351,6e8eaU1oPzSu0WXnbSyZt7,Wolfgang Snow,Nox,Nox,65,148984,False,0.169,0.0488,2,-28.237,1,0.0436,0.796,0.531,0.112,0.051,125.776,3,sleep,Wolfgang Snow,36.0,90780.0,ok,data/audio/6e8eaU1oPzSu0WXnbSyZt7.mp3
5281,4887,0K2gSCI8ehL7qkxzNmsqDZ,Alexis Ffrench,Truth - The Solo Piano Collection,One Look - Solo Piano Version,36,198897,False,0.508,0.0459,7,-22.484,0,0.0493,0.995,0.934,0.0984,0.0809,75.007,3,ambient,Alexis Ffrench,55.5,400253.0,ok,data/audio/0K2gSCI8ehL7qkxzNmsqDZ.mp3
5282,92249,1eso5zqeGc9fI06Ti5afWj,John Lindberg Trio,Made For Rock N Roll,Don’t Fade Away,34,221680,False,0.571,0.932,5,-6.424,1,0.0391,0.0276,0.0084,0.344,0.807,107.62,4,rockabilly,John Lindberg Trio,31.0,24958.0,ok,data/audio/1eso5zqeGc9fI06Ti5afWj.mp3
5283,111364,785Qya5mtMUwBQtuypVqrx,Portishead,Portishead,All Mine,54,240640,False,0.601,0.656,8,-2.692,0,0.0403,0.11,0.0148,0.103,0.342,60.161,4,trip-hop,Portishead,57.5,3383533.0,ok,data/audio/785Qya5mtMUwBQtuypVqrx.mp3
5284,4529,5JuN6H8LK9xysclyk356rl,Peter Sandberg,Balm,Who's There,50,157110,False,0.554,0.0782,4,-23.678,0,0.04,0.957,0.944,0.107,0.0922,136.003,4,ambient,Peter Sandberg,53.25,457590.0,ok,data/audio/5JuN6H8LK9xysclyk356rl.mp3
5285,46603,7ap759P66hR9zZ7vzb41n0,Art Of Fighters,Resurrection,Fuck you!,19,297809,True,0.523,0.922,7,-2.807,1,0.0619,0.0491,0.178,0.147,0.22,155.024,4,happy,Art Of Fighters,23.5,41355.0,ok,data/audio/7ap759P66hR9zZ7vzb41n0.mp3
5286,51385,24GlSNySJ9tAwkvZPuVb63,Anirudh Ravichander,Velai Illa Pattadhaari (Original Motion Picture Soundtrack),Udhungada Sangu,61,209640,False,0.449,0.802,10,-5.55,0,0.1,0.22,0.0,0.0654,0.741,86.086,3,hip-hop,Anirudh Ravichander,68.25,146800.0,ok,data/audio/24GlSNySJ9tAwkvZPuVb63.mp3
5287,100496,4d65JAJJjSS6vEwFwy1DAe,Biquini Cavadão,Me Leve Sem Destino (Ao Vivo),Vento Ventania - Ao Vivo,37,376933,False,0.376,0.938,11,-5.815,1,0.134,0.239,0.391,0.984,0.495,97.497,4,ska,Biquini Cavadão,42.5,190634.0,ok,data/audio/4d65JAJJjSS6vEwFwy1DAe.mp3
5288,75873,2o4brM0aHognKkRI8QtLEg,Jim Brickman,By Heart,Where Are You Now?,20,227693,False,0.602,0.0196,0,-25.387,1,0.0821,0.988,0.926,0.0901,0.271,128.817,4,new-age,Jim Brickman,23.0,283978.0,ok,data/audio/2o4brM0aHognKkRI8QtLEg.mp3
5289,85673,1OgRBv3J0mxawWAMKE1dOd,Hi! Spencer,Richtung Norden,Richtung Norden,36,243592,False,0.42,0.865,9,-5.502,0,0.0365,0.000583,0.0,0.141,0.341,148.013,4,punk-rock,Hi! Spencer,35.0,13616.0,ok,data/audio/1OgRBv3J0mxawWAMKE1dOd.mp3
5290,32873,4OEFimDOokeMcxvWdmWbuI,Krovostok,Наука,Амфибия,50,284776,True,0.847,0.409,1,-11.034,1,0.422,0.341,1.46e-05,0.0995,0.481,125.946,4,electronic,Krovostok,36.0,117745.0,ok,data/audio/4OEFimDOokeMcxvWdmWbuI.mp3
5291,49372,6EFj58xyTzhe7psKprzkAn,Envine;Shockwave,Ain't No Stopping Us Now / Everything Is Energy,Ain't No Stopping Us Now,23,203600,False,0.421,0.822,1,-4.222,0,0.0387,0.017,4.61e-05,0.485,0.647,150.124,3,hardstyle,Envine,33.5,38375.0,ok,data/audio/6EFj58xyTzhe7psKprzkAn.mp3
5292,74621,7KF2jnp3QIwcl7QJP5i5nW,Los Hermanos,Bloco Do Eu Sozinho,Adeus Você,40,178893,False,0.77,0.324,10,-10.911,0,0.0371,0.549,4.17e-05,0.104,0.508,104.523,4,mpb,Los Hermanos,45.0,823500.0,ok,data/audio/7KF2jnp3QIwcl7QJP5i5nW.mp3
5293,75336,15PnA7lfAhnDf0Ka31fzo8,Mike Rowland,Arc-En-Ciel: The Healing,Earthensky,24,459733,False,0.0893,0.106,2,-20.108,1,0.0395,0.901,0.938,0.102,0.0596,165.623,5,new-age,Mike Rowland,21.0,23000.0,ok,data/audio/15PnA7lfAhnDf0Ka31fzo8.mp3
5294,5840,07cpQbAMNXCfpSkq7RZYLj,Ricardo Silva,Música de las Sagas de Dragón Ball,"Sola Nunca Estarás (Caprichosa) [Ending ""D.B. G T.""]",33,237640,False,0.743,0.889,1,-3.59,1,0.0303,0.282,0.0,0.0833,0.918,131.982,4,anime,Ricardo Silva,37.0,32661.0,ok,data/audio/07cpQbAMNXCfpSkq7RZYLj.mp3
5295,1824,2XWx3cUPgju22NUCbv5e1X,Jungle Fire,Tropicoso,Village Hustle,16,240400,False,0.785,0.874,4,-8.122,0,0.0485,0.0782,0.816,0.0728,0.962,120.102,4,afrobeat,Jungle Fire,18.75,49015.0,ok,data/audio/2XWx3cUPgju22NUCbv5e1X.mp3
5296,100567,3nxQsiBxMP7f1Ey4J7YqNs,Las manos de Filippi,Los Métodos Piqueteros,Los Métodos Piqueteros,36,208200,True,0.733,0.678,9,-6.745,0,0.0326,0.0138,0.0,0.168,0.938,114.004,4,ska,Las manos de Filippi,35.5,18301.0,ok,data/audio/3nxQsiBxMP7f1Ey4J7YqNs.mp3
